"","Key","Value","freq"
"128654","litigation","and",13
"184604","litmus","test",9
"158219","litter","box",10
"38878","littered","with",43
"1035","little","bit",1067
"832","live","in",1264
"2761","lived","in",463
"125695","lively","and",13
"197523","liven","up",8
"86605","liver","and",19
"144804","liverpool","and",11
"2611","lives","in",484
"1527","living","in",763
"229603","liz","and",7
"251276","lizards","and",6
"1885","ll","be",642
"14705","llc","and",110
"82670","lloyd","wright",20
"36124","lmao","i",47
"53168","lo","and",32
"17836","load","of",92
"13424","loaded","with",120
"124174","loading","the",13
"11460","loads","of",139
"42299","loaf","of",40
"51988","loan","to",33
"280518","loaned","me",6
"29943","loans","to",56
"168987","loathe","to",10
"184448","loaves","of",9
"103603","lobbied","for",16
"90795","lobby","of",18
"120261","lobbying","for",14
"90621","lobbyist","for",18
"115163","lobbyists","and",14
"108803","lobster","and",15
"12114","local","governments",132
"71688","locally","and",23
"48679","locals","and",35
"76338","locate","the",22
"7052","located","in",213
"214869","locating","the",7
"19213","location","of",86
"34052","locations","in",49
"168976","loch","ness",10
"60328","lock","in",28
"19521","locked","up",85
"6997","locker","room",215
"234112","lockers","and",7
"119633","lockheed","martin",14
"119802","locking","up",14
"176159","lockout","shortened",9
"211881","locks","and",8
"107994","lodge","in",15
"52397","lodged","in",32
"181993","lodging","and",9
"257542","lofty","expectations",6
"45748","log","in",37
"146564","logan","and",11
"77401","logged","in",22
"180754","logging","and",9
"41169","logic","and",41
"137561","logical","and",12
"279596","logistical","support",6
"86640","logistics","of",19
"70041","logo","and",24
"138020","logs","and",12
"232565","loire","valley",7
"171522","loki","s",9
"4575","lol","i",307
"199334","loma","prieta",8
"178435","lombardi","trophy",9
"16753","london","and",98
"96408","lone","star",17
"144846","loneliness","and",11
"41784","lonely","and",40
"959","long","time",1128
"71385","longed","for",24
"5612","longer","than",259
"49495","longest","time",34
"148304","longevity","of",11
"42197","longing","for",40
"121442","longs","to",14
"43352","longtime","friend",39
"260858","lonnie","chisenhall",6
"286","look","at",2677
"2064","looked","at",595
"91684","lookin","for",18
"390","looking","for",2169
"29199","lookout","for",57
"856","looks","like",1230
"227490","loom","large",7
"247097","looming","and",6
"185968","looney","tunes",9
"120656","loop","and",14
"234522","loophole","that",7
"221572","loopholes","and",7
"178336","loops","and",9
"54546","loose","and",31
"110422","loosely","based",15
"181781","loosen","the",9
"123192","lopez","and",13
"227478","lopped","off",7
"110829","lorain","county",15
"14299","lord","of",113
"194221","lords","of",8
"266122","lordstown","built",6
"218675","lore","and",7
"196698","loretta","lynn",8
"752","los","angeles",1364
"13282","lose","weight",121
"165497","loser","and",10
"157793","losers","in",10
"89304","loses","his",19
"21590","losing","streak",77
"2492","loss","of",504
"33728","losses","in",50
"5362","lost","in",268
"96","lot","of",5763
"87271","lot's","of",19
"184325","lotion","and",9
"411","lots","of",2074
"109395","lottery","officials",15
"274908","lotus","feet",6
"175094","lou","gehrig",9
"20158","loud","and",82
"63630","louder","than",27
"114905","loudly","and",14
"274432","louie","and",6
"6697","louis","county",223
"146949","louisiana","and",11
"47181","louisville","ky",36
"75658","lounge","in",22
"183613","lounging","around",9
"550","love","you",1683
"232961","lovecraft","s",7
"3708","loved","the",369
"31647","lovely","and",53
"47128","lover","of",36
"74636","lovers","of",23
"9809","loves","to",159
"176698","lovey","dovey",9
"215723","lovie","smith",7
"127218","lovin","the",13
"269758","lovin'","the",6
"12569","loving","the",127
"205431","lovz","me",8
"9415","low","income",165
"198180","lowe","said",8
"10794","lower","than",147
"91482","lowered","the",18
"56259","lowering","the",30
"132527","lowers","the",12
"50467","lowest","level",34
"209692","lows","in",8
"34577","loyal","to",49
"59353","loyalty","to",28
"91372","loyola","university",18
"243933","lozano","said",6
"189785","lp","version",8
"205611","lpga","tour",8
"248204","lpl","financial",6
"267832","lsd","and",6
"167804","lsu","in",10
"73945","lt","amp",23
"81161","lucas","oil",21
"263595","lucie","fla",6
"237542","lucifer","s",7
"226946","lucille","ball",7
"11677","luck","to",136
"108782","lucked","out",15
"21070","luckily","i",79
"9311","lucky","to",167
"237688","lucrative","business",7
"79601","lucy","and",21
"142410","lugar","is",11
"80835","luggage","and",21
"113315","luis","obispo",15
"122072","luke","kuechly",13
"235424","lull","in",7
"255036","lulled","into",6
"194164","lumiere","place",8
"60487","lump","sum",28
"273301","lumped","in",6
"170467","lumps","of",9
"153899","lunar","new",11
"6651","lunch","and",224
"213188","luncheon","and",7
"104901","lunches","and",16
"46275","lung","cancer",37
"101377","lungs","and",16
"146396","luol","deng",11
"86355","lure","of",19
"168539","lured","into",10
"143994","lurk","in",11
"74407","lurking","in",23
"179120","lush","green",9
"16537","luther","king",99
"46112","lutheran","church",37
"70198","luv","u",24
"54953","luxury","of",31
"116172","ly","vn",14
"221421","lydia","and",7
"21648","lying","on",77
"257799","lyme","disease",6
"266891","lymph","nodes",6
"184002","lymphoma","society",9
"196363","lynch","aerialist",8
"131974","lyndon","johnson",12
"142662","lynn","and",11
"209348","lyric","opera",8
"47592","lyrics","and",36
"922","m","not",1153
"106376","ma","and",16
"25581","mac","and",65
"219840","macadamia","nut",7
"58866","macaroni","and",29
"149914","macbook","pro",11
"205175","macdonald","s",8
"170325","machinations","of",9
"29610","machine","and",57
"147670","machinery","and",11
"49940","machines","and",34
"229313","macho","man",7
"55731","machu","picchu",30
"139773","mack","and",12
"137311","macomb","county",12
"256485","macroeconomic","advisers",6
"143961","macular","degeneration",11
"69476","macy","s",24
"218451","macy's","and",7
"12304","mad","at",130
"208937","madden","cover",8
"268856","maddie","stock",6
"676","made","a",1469
"37952","madison","square",44
"199278","madly","in",8
"120744","madness","and",14
"258911","madonna","and",6
"133221","madrid","and",12
"69389","mae","and",24
"26748","magazine","and",63
"47082","magazines","and",36
"76440","maggie","smith",22
"27704","magic","and",61
"162291","magical","powers",10
"117452","magistrate","judge",14
"273627","magistrate's","court",6
"246757","magistrates","court",6
"101614","magnet","for",16
"192448","magnetic","fields",8
"243478","magnets","and",6
"185640","magnificent","and",9
"275632","magnifies","the",6
"137017","magnifying","glass",12
"47363","magnitude","of",36
"233404","magnolia","stamp",7
"245062","magnum","opus",6
"88883","mahatma","gandhi",19
"171174","mahi","mahi",9
"205790","mahmoud","ahmadinejad",8
"238654","mai","tais",7
"144448","maid","of",11
"128275","maiden","name",13
"19945","mail","and",83
"222237","mailbox","and",7
"97813","mailed","to",17
"85533","mailing","address",20
"117199","mails","and",14
"12332","main","street",129
"141395","maine","and",12
"16278","mainly","because",100
"162815","mainstay","of",10
"32614","mainstream","media",51
"18246","maintain","the",90
"67858","maintained","that",25
"35935","maintaining","the",47
"60862","maintains","a",28
"76065","maintenance","and",22
"250223","majesty","of",6
"5652","major","league",258
"120723","majored","in",14
"92376","majoring","in",18
"230115","majorities","of",7
"1914","majority","of",634
"95155","majors","in",18
"282","make","a",2688
"273669","makeover","for",6
"25129","maker","of",67
"46430","makers","of",36
"1028","makes","me",1075
"239746","makeshift","memorial",7
"44855","makeup","and",38
"228369","makin","me",7
"1447","making","a",799
"99803","makings","of",17
"115766","malaysia","s",14
"96413","malcolm","x",17
"252342","maldonado","said",6
"22811","male","and",73
"153579","males","who",11
"202913","mali","s",8
"46516","mall","and",36
"144311","malls","and",11
"184538","maloney","said",9
"222532","maloof","family",7
"72346","malt","and",23
"256040","malted","barley",6
"187950","malts","and",9
"63188","mama","and",27
"142642","mamma","mia",11
"263967","mammogram","and",6
"233454","mammograms","and",7
"1430","man","who",805
"231839","man's","life",7
"5922","manage","to",247
"260477","manageable","and",6
"1562","managed","to",748
"15282","management","and",106
"10286","manager","of",153
"60258","managers","and",28
"11167","manages","to",142
"23258","managing","director",72
"200315","manassas","va",8
"39964","manchester","united",42
"277857","mandalay","bay",6
"230282","mandarin","chinese",7
"46832","mandate","to",36
"119585","mandated","by",14
"235469","mandates","that",7
"94695","mandatory","for",18
"234858","mandel","has",7
"252275","mandy","patinkin",6
"264972","manga","is",6
"121812","mango","and",14
"82779","manhattan","and",20
"209354","mani","pedi",8
"190910","manic","monday",8
"222090","manicures","and",7
"132471","manifest","in",12
"49989","manifestation","of",34
"146824","manifestations","of",11
"100675","manifested","in",16
"162583","manifests","itself",10
"90479","manipulate","the",18
"159610","manipulated","by",10
"260340","manipulating","the",6
"89556","manipulation","of",19
"237908","manipulative","and",7
"158079","mankind","s",10
"101256","mann","said",16
"176033","manned","by",9
"21033","manner","of",79
"189731","manners","and",8
"69562","manning","and",24
"59911","manny","acta",28
"111110","mansion","and",15
"142778","manslaughter","in",11
"91761","mantle","of",18
"125582","mantra","of",13
"223437","manu","ginobili",7
"120111","manual","for",14
"221394","manufacture","and",7
"112139","manufactured","in",15
"63632","manufacturer","of",27
"267069","manufacturer's","instructions",6
"71033","manufacturers","and",24
"48894","manufacturing","and",35
"117369","manuscript","and",14
"227542","manuscripts","and",7
"394","many","of",2147
"269141","manzo","who",6
"28029","map","of",60
"27173","maple","syrup",62
"231847","maplewood","richmond",7
"93924","mapped","out",18
"70757","maps","and",24
"183357","maraschino","cherries",9
"59542","marathon","in",28
"114075","marble","and",14
"142208","marc","and",11
"88261","marcellus","shale",19
"9161","march","and",169
"127541","marched","to",13
"242434","marches","on",7
"54823","marching","band",31
"115143","marchionne","said",14
"101027","marcia","fudge",16
"81969","marco","rubio",20
"45562","marcus","camby",37
"93500","marcy","kaptur",18
"28836","mardi","gras",58
"186836","marek","zidlicky",9
"126235","margaret","thatcher",13
"259724","margarine","and",6
"192652","margaritas","and",8
"218111","margherita","pizza",7
"22280","margin","of",75
"270074","marginally","better",6
"132194","margins","of",12
"133743","maria","and",12
"164052","mariah","carey",10
"141986","marian","gaborik",11
"165824","marianne","design",10
"63987","mariano","rivera",26
"23938","maricopa","county",70
"187994","marie","antoinette",9
"156897","marigold","hotel",10
"40773","marijuana","and",41
"59583","marilyn","monroe",28
"76459","marin","county",22
"268238","marina","del",6
"236282","marinade","and",7
"98160","marinara","sauce",17
"194660","marinated","in",8
"35152","marine","corps",48
"255066","marines","and",6
"177683","marino","said",9
"123813","mario","kart",13
"38096","marion","county",44
"265502","maris","otter",6
"227065","marital","status",7
"217425","maritime","museum",7
"12417","mark","the",129
"229742","mark's","finest",7
"18145","marked","the",91
"128205","marker","and",13
"62141","markers","and",27
"10080","market","and",156
"214526","marketed","as",7
"230473","marketer","of",7
"131369","marketers","and",12
"16435","marketing","and",100
"206066","marketplace","and",8
"22419","markets","and",74
"148649","marketwatch","press",11
"38351","marking","the",44
"13135","marks","the",122
"279290","marlene","dietrich",6
"230591","marley","and",7
"156020","marlins","park",10
"144491","marlon","brando",11
"227069","maroon","and",7
"228322","marquette","and",7
"80189","marred","by",21
"14688","marriage","and",110
"126772","marriages","and",13
"9285","married","to",167
"207443","marriott","hotel",8
"134882","marriotts","ridge",12
"50326","marry","me",34
"230143","marrying","the",7
"100514","mars","and",17
"268321","marshal","for",6
"151386","marshall","and",11
"146745","marshals","service",11
"229337","marshmallow","and",7
"71645","mart","and",23
"15161","martha","stewart",107
"253891","martha's","vineyard",6
"24678","martial","arts",68
"14289","martin","luther",113
"235620","martin's","parents",7
"132137","martinez","said",12
"207115","martini","glass",8
"195895","martinis","and",8
"169306","marty","and",10
"55936","marvel","at",30
"89576","marveled","at",19
"181058","marveling","at",9
"205539","marvelled","at",8
"277989","marvelous","and",6
"242724","marvels","of",6
"138746","marvin","gaye",12
"170570","marx","and",9
"35443","mary","s",47
"40966","maryland","and",41
"213279","masala","powder",7
"175730","masculine","card",9
"59462","mash","up",28
"18436","mashed","potatoes",89
"56176","mask","and",30
"282759","masking","tape",6
"84289","masks","and",20
"103495","mason","and",16
"106064","masquerading","as",16
"23451","mass","of",71
"28934","massachusetts","governor",58
"160486","massacre","of",10
"89042","massage","therapist",19
"193111","massages","and",8
"61963","masses","of",27
"81632","massive","amounts",21
"17051","master","of",96
"37000","master's","degree",46
"52246","mastered","the",32
"167803","mastering","the",10
"187159","mastermind","of",9
"69252","masterpiece","of",24
"44056","masters","of",38
